Date,KSTPS_Schedule,KSTPS_Injection,KSTPS_Deviation,VSTPS I_Schedule,VSTPS I_Injection,VSTPS I_Deviation,VSTPS II_Schedule,VSTPS II_Injection,VSTPS II_Deviation,VSTPS III_Schedule,VSTPS III_Injection,VSTPS III_Deviation,Sipat2_Schedule,Sipat3_Injection,Sipat4_Deviation,Jindal_Schedule,Jindal_Injection,Jindal_Deviation,Kawas_Injection,Kawas_Deviation,Gandhar_Schedule,Gandhar_Injection,Gandhar_Deviation,Lanco_Schedule,Lanco_Injection,Lanco_Deviation,NSPCL_Schedule,NSPCL_Injection,NSPCL_Deviation,Korba7_Schedule,Korba8_Injection,Korba9_Deviation,sipat1_Schedule,sipat2_Injection,sipat3_Deviation,RGPPL_Schedule,RGPPL_Injection,RGPPL_Deviation,ACBIL_Schedule,ACBIL_Injection,ACBIL_Deviation,BALCO_Schedule,BALCO_Injection,BALCO_Deviation,CGPL_Schedule,CGPL_Injection,CGPL_Deviation,DCPP_Schedule,DCPP_Injection,DCPP_Deviation,VSTPS IV_Schedule,VSTPS IV_Injection,VSTPS IV_Deviation,Mauda_Schedule,Mauda_Injection,Mauda_Deviation,GMR Warora_Schedule,GMR Warora_Injection,GMR Warora_Deviation,KSK_Schedule,KSK_Injection,KSK_Deviation,Essar Mahan_Schedule,Essar Mahan_Injection,Essar Mahan_Deviation,Sasan_Schedule,Sasan_Injection,Sasan_Deviation,DB Power_Schedule,DB Power_Injection,DB Power_Deviation,REL_Schedule,REL_Injection,REL_Deviation,REGL_Schedule,REGL_Injection,REGL_Deviation,MB Power_Schedule,MB Power_Injection,MB Power_Deviation,JPL-II_Schedule,JPL-II_Injection,JPL-II_Deviation,DGEN_Schedule,DGEN_Injection,DGEN_Deviation,Dhariwal_Schedule,Dhariwal_Injection,Dhariwal_Deviation,VSTPS V_Schedule,VSTPS V_Injection,VSTPS V_Deviation,RKM Power_Schedule,RKM Power_Injection,RKM Power_Deviation,Jhabua Power_Schedule,Jhabua Power_Injection,Jhabua Power_Deviation,TRN Energy_Schedule,TRN Energy_Injection,TRN Energy_Deviation,Mouda-II_Schedule,Mouda-II_Injection,Mouda-II_Deviation,Solapur 1_Schedule,Solapur 2_Injection,Solapur 3_Deviation,SKS_Schedule,SKS_Injection,SKS_Deviation,RUMS 1(Mahindra)_Schedule,RUMS 1(Mahindra)_Injection,RUMS 1(Mahindra)_Deviation,Arinsun_Schedule,Arinsun_Injection,Arinsun_Deviation,ACME_Schedule,ACME_Injection,ACME_Deviation,Ostro(Wind)_Schedule,Ostro(Wind)_Injection,Ostro(Wind)_Deviation,Renew(Bhuvad)_Schedule,Renew(Bhuvad)_Injection,Renew(Bhuvad)_Deviation,GIWEL II_Schedule,GIWEL II_Injection,GIWEL II_Deviation,GIWEL III_Schedule,GIWEL III_Injection,GIWEL III_Deviation,IWISL_Schedule,IWISL_Injection,IWISL_Deviation,LARA 1_Schedule,LARA 2_Injection,LARA 3_Deviation,AWEKL_Schedule,AWEKL_Injection,AWEKL_Deviation,Khargone_Schedule,Khargone_Injection,Khargone_Deviation,Gadarwara_Schedule,Gadarwara_Injection,Gadarwara_Deviation,Alfanar_Wind_Schedule,Alfanar_Wind_Injection,Alfanar_Wind_Deviation,Gadsisa(RP_AP2)_Schedule,Gadsisa(RP_AP2)_Injection,Gadsisa(RP_AP2)_Deviation,Frequency_hz,Block
01-May-21,1952.252,2005.012,52.76,1146.596,1162.6,16.004,929.5,936.668,7.168,937.5,955.008,17.508,937.5,948.384,10.884,505,526.5,21.5,-1.44,-1.44,270,269.6,-0.4,502.4,512,9.6,455,437.264,-17.736,468.752,473.388,4.636,1856.252,1881.332,25.08,452.748,409.892,-42.856,384.5,395.636,11.136,594.292,518.692,-75.6,710,700.1818,-9.8182,0,0,0,937.5,953.6,16.1,937.504,940.092,2.588,275,279.856,4.856,1633.252,1650.328,17.076,475.472,488.02904,12.55704,3400,3529.192,129.192,1037.292,1053.38,16.088,1193.452,1205.82,12.368,566.9,565.528,-1.372,1129.26,1145.456,16.196,1140,1141.136,1.136,0,-1.892,-1.892,269,276.364,7.364,463.752,479.128,15.376,985,982.692,-2.308,538.44,547.78,9.34,0,-0.872,-0.872,1237.504,1221.36,-16.144,0,-4.8,-4.8,270.052,271.856,1.804,0,-0.576,-0.576,0,-0.448,-0.448,0,-0.576,-0.576,135.672,108.8,-26.872,103.7,31.04,-72.66,81.9,78.592,-3.308,95.86,93.312,-2.548,43.152,37.376,-5.776,1500,1529.308,29.308,85.212,72.704,-12.508,950,943.42,-6.58,750,753.596,3.596,68.472,72.896,4.424,63.712,75.392,11.68,49.98,11
01-May-21,1952.252,1966.752,14.5,1146.596,1164.888,18.292,929.5,936.852,7.352,937.5,952.164,14.664,937.5,948.672,11.172,505,522.212,17.212,-1.248,-1.248,270,263.36,-6.64,502.4,510.836,8.436,455,435.248,-19.752,468.752,473.684,4.932,1856.252,1884.092,27.84,460.6,409.892,-50.708,384.5,394.18,9.68,594.292,531.492,-62.8,710,699.45456,-10.54544,0,0,0,937.5,954.472,16.972,937.504,936.308,-1.196,275,279.564,4.564,1633.252,1635.492,2.24,475.472,499.549,24.077,3400,3525.032,125.032,1037.292,1054.836,17.544,1193.452,1202.328,8.876,566.9,563.78,-3.12,1129.26,1145.456,16.196,1140,1142.66,2.66,0,-2.036,-2.036,273,276.656,3.656,463.752,479.128,15.376,985,984.872,-0.128,538.44,548.364,9.924,0,-0.872,-0.872,1237.504,1223.4,-14.104,0,-4.364,-4.364,270.052,271.42,1.368,0,-0.576,-0.576,0,-0.576,-0.576,0,-0.512,-0.512,130.772,103.488,-27.284,54.5,17.984,-36.516,87.08,77.952,-9.128,94.612,91.008,-3.604,42.792,36.992,-5.8,1500,1528.144,28.144,84.62,72.192,-12.428,950,945.164,-4.836,750,753.596,3.596,69.272,70.272,1,62.552,71.488,8.936,49.97,12
01-May-21,1952.252,2001.504,49.252,1146.596,1167.568,20.972,929.5,935.872,6.372,937.5,954.212,16.712,937.5,947.388,9.888,505,513.852,8.852,-0.96,-0.96,270,270.4,0.4,502.4,511.128,8.728,455,436.096,-18.904,468.752,473.84,5.088,1856.252,1883.748,27.496,454.528,409.6,-44.928,384.5,387.492,2.992,594.292,536.436,-57.856,710,701.09092,-8.90908,0,0,0,937.5,956.8,19.3,937.504,936.408,-1.096,275,279.856,4.856,1633.252,1633.308,0.056,475.472,508.15996,32.68796,3400,3532.688,132.688,1037.292,1054.256,16.964,1193.452,1204.656,11.204,566.9,566.4,-0.5,1149.26,1153.092,3.832,1140,1144.328,4.328,0,-2.036,-2.036,273,277.236,4.236,463.752,479.128,15.376,985,990.544,5.544,538.44,545.456,7.016,0,-1.164,-1.164,1237.508,1223.156,-14.352,0,-4.8,-4.8,270.052,271.856,1.804,0,-0.64,-0.64,0,-0.512,-0.512,0,-0.512,-0.512,104.9,89.344,-15.556,53,8.512,-44.488,72.312,71.552,-0.76,92.5,86.4,-6.1,45.752,43.776,-1.976,1500,1527.564,27.564,79.62,72.192,-7.428,950,945.164,-4.836,750.004,754.428,4.424,73.612,74.88,1.268,61.56,75.776,14.216,49.97,13
01-May-21,1952.252,2012.624,60.372,1146.596,1174.596,28,929.5,937.452,7.952,937.5,961.152,23.652,937.5,945.344,7.844,505,516.896,11.896,-1.68,-1.68,270,270.32,0.32,502.4,515.2,12.8,455,434.44,-20.56,468.752,476.688,7.936,1856.252,1893.444,37.192,453.028,422.98,-30.048,384.5,375.272,-9.228,594.292,539.928,-54.364,710,698.72728,-11.27272,0,0,0,937.5,963.492,25.992,937.504,927.156,-10.348,275,279.856,4.856,1633.252,1631.564,-1.688,475.472,500.48,25.008,3400,3532.992,132.992,1037.292,1044.944,7.652,1193.452,1211.928,18.476,566.9,566.98,0.08,1149.26,1161.092,11.832,1140,1146.38,6.38,0,-2.18,-2.18,270,277.236,7.236,463.752,482.62,18.868,985,991.856,6.856,522.44,536.728,14.288,0,-0.872,-0.872,1237.508,1223.972,-13.536,0,-3.928,-3.928,270.052,271.856,1.804,0,-0.576,-0.576,0,-0.512,-0.512,0,-0.576,-0.576,103.4,85.056,-18.344,52.812,6.272,-46.54,71.28,73.024,1.744,91.192,91.776,0.584,45.34,41.984,-3.356,1500,1534.108,34.108,70.652,67.84,-2.812,950,946.036,-3.964,750.004,754.428,4.424,74.652,68.032,-6.62,61.94,84.544,22.604,49.91,14
01-May-21,1952.252,2010.912,58.66,1146.596,1172.176,25.58,929.5,934.1,4.6,937.5,952.3,14.8,937.5,947.016,9.516,502.3,516.996,14.696,-1.2,-1.2,270,268.64,-1.36,502.4,518.108,15.708,455,437.112,-17.888,468.752,477.524,8.772,1856.252,1871.164,14.912,440.348,432.872,-7.476,384.5,388.364,3.864,594.292,539.056,-55.236,710,696.90908,-13.09092,0,0,0,937.5,950.4,12.9,937.504,919.944,-17.56,275,279.564,4.564,1633.252,1636.8,3.548,475.472,498.73448,23.26248,3400,3507.848,107.848,1037.292,1041.456,4.164,1193.452,1202.62,9.168,566.9,566.108,-0.792,1149.26,1153.82,4.56,1137.3,1140.604,3.304,0,-2.036,-2.036,270,276.656,6.656,463.752,476.22,12.468,985,987.056,2.056,522.44,538.764,16.324,0,-0.872,-0.872,1237.508,1224.056,-13.452,0,-4.364,-4.364,270.052,271.856,1.804,0,-0.64,-0.64,0,-0.512,-0.512,0,-0.512,-0.512,102.8,81.408,-21.392,52.86,3.072,-49.788,70.752,70.72,-0.032,89.28,94.336,5.056,44.292,43.136,-1.156,1500,1523.78,23.78,67.092,60.544,-6.548,950,947.78,-2.22,750.004,750.256,0.252,66.5,65.92,-0.58,60.632,83.84,23.208,49.99,15
01-May-21,1952.252,2012.488,60.236,1146.596,1173.52,26.924,929.5,934.252,4.752,937.5,946.96,9.46,937.5,945.116,7.616,502.34,505.796,3.456,-0.96,-0.96,260,258.4,-1.6,502.4,514.328,11.928,455,434.644,-20.356,468.752,475.656,6.904,1856.252,1881.696,25.444,440.304,414.256,-26.048,384.5,393.308,8.808,594.292,539.928,-54.364,710,698.72728,-11.27272,0,0,0,937.5,944.292,6.792,937.504,928.744,-8.76,275,278.98,3.98,1633.252,1638.544,5.292,475.472,510.71996,35.24796,3400,3406.432,6.432,1037.292,1038.544,1.252,1193.452,1204.944,11.492,566.9,568.144,1.244,1149.26,1147.272,-1.988,1137.34,1140.312,2.972,0,-2.036,-2.036,270,276.944,6.944,463.752,471.272,7.52,985,987.928,2.928,522.44,531.78,9.34,0,-1.164,-1.164,1237.508,1226.02,-11.488,0,-4.8,-4.8,270.052,271.42,1.368,0,-0.576,-0.576,0,-0.512,-0.512,0,-0.512,-0.512,101.6,75.2,-26.4,31.852,3.456,-28.396,68.852,71.488,2.636,88.02,93.44,5.42,42.68,36.352,-6.328,1500,1511.272,11.272,63.3,54.912,-8.388,950,945.164,-4.836,750.004,756.1,6.096,66.572,59.008,-7.564,60.98,68.8,7.82,50,16
01-May-21,1952.252,2002.496,50.244,1146.596,1166.96,20.364,929.5,934.492,4.992,937.5,938.828,1.328,937.5,944.296,6.796,498.26,500.104,1.844,-1.104,-1.104,260,255.12,-4.88,502.4,507.928,5.528,455,437.536,-17.464,468.752,479.104,10.352,1856.252,1874.792,18.54,442.3,409.308,-32.992,384.5,392.436,7.936,594.292,560,-34.292,710,705.27272,-4.72728,0,0,0,937.5,943.128,5.628,937.504,935.976,-1.528,275,274.328,-0.672,1633.252,1642.908,9.656,475.472,483.60724,8.13524,3400,3531.736,131.736,1037.292,1039.42,2.128,1193.452,1196.22,2.768,566.9,566.108,-0.792,1129.26,1149.456,20.196,1133.26,1143.244,9.984,0,-2.18,-2.18,270,276.944,6.944,463.752,468.656,4.904,985,984.872,-0.128,522.44,518.98,-3.46,0,-0.872,-0.872,1237.508,1221.552,-15.956,0,-4.8,-4.8,270.052,272.728,2.676,0,-0.64,-0.64,0,-0.576,-0.576,0,-0.576,-0.576,59.572,76.416,16.844,31.54,7.04,-24.5,68.46,68.288,-0.172,85.912,92.544,6.632,40.712,19.328,-21.384,1500,1505.6,5.6,69.7,35.712,-33.988,950,947.78,-2.22,750.004,751.092,1.088,64.892,38.336,-26.556,59.632,57.472,-2.16,49.99,17
01-May-21,1952.252,1964.684,12.432,1146.596,1170.8,24.204,929.5,932.28,2.78,937.5,945.272,7.772,937.5,947.8,10.3,502.332,509.076,6.744,-1.584,-1.584,260,259.52,-0.48,502.4,507.636,5.236,455,438.236,-16.764,468.752,477.208,8.456,1856.252,1890.632,34.38,437.84,413.964,-23.876,384.5,393.892,9.392,594.292,588.508,-5.784,710,698.72728,-11.27272,0,0,0,937.5,948.944,11.444,937.504,934.764,-2.74,275,275.492,0.492,1633.252,1637.672,4.42,475.472,488.1454,12.6734,3400,3532.98,132.98,1037.292,1037.964,0.672,1193.452,1199.708,6.256,566.9,566.4,-0.5,1149.26,1149.456,0.196,1137.332,1150.852,13.52,0,-1.892,-1.892,273,276.364,3.364,463.752,470.692,6.94,985,985.744,0.744,522.44,531.2,8.76,0,-0.872,-0.872,1237.504,1227.42,-10.084,0,-4.8,-4.8,270.052,270.108,0.056,0,-0.576,-0.576,0,-0.512,-0.512,0,-0.512,-0.512,58.78,78.784,20.004,31.112,7.424,-23.688,69.692,75.392,5.7,82.552,83.584,1.032,39.32,10.368,-28.952,1500,1520.292,20.292,68.172,25.984,-42.188,950,946.036,-3.964,750,751.924,1.924,66.26,27.52,-38.74,58.832,38.72,-20.112,50,18
01-May-21,1952.252,1989.7,37.448,1146.596,1158.168,11.572,929.5,935.084,5.584,937.5,951.696,14.196,937.5,943.836,6.336,499.112,507.076,7.964,-1.104,-1.104,260,254.8,-5.2,502.4,509.672,7.272,455,436.624,-18.376,468.752,476.336,7.584,1856.252,1881.348,25.096,444.38,414.544,-29.836,384.5,395.344,10.844,594.292,596.364,2.072,710,697.63636,-12.36364,0,0,0,937.5,955.636,18.136,937.504,937.22,-0.284,275,274.62,-0.38,1633.252,1632,-1.252,475.472,494.31268,18.84068,3400,3534.296,134.296,1037.292,1043.492,6.2,1193.452,1199.42,5.968,566.9,566.98,0.08,1149.26,1146.18,-3.08,1134.112,1150.668,16.556,0,-2.036,-2.036,273,277.528,4.528,463.752,476.22,12.468,985,986.62,1.62,562.44,552.436,-10.004,0,-0.872,-0.872,1237.504,1227.868,-9.636,0,-4.364,-4.364,270.052,271.42,1.368,0,-0.64,-0.64,0,-0.512,-0.512,0,-0.576,-0.576,58.52,77.12,18.6,30.04,6.336,-23.704,71.84,73.28,1.44,79.82,73.6,-6.22,38.392,13.184,-25.208,1500,1521.892,21.892,66.2,34.816,-31.384,950,945.164,-4.836,750.004,758.6,8.596,65.88,33.28,-32.6,58.62,29.184,-29.436,49.96,19
01-May-21,1952.252,2000.056,47.804,1146.596,1156.936,10.34,929.5,934.328,4.828,937.5,953.528,16.028,937.5,949.008,11.508,505,507.132,2.132,-1.296,-1.296,260,262.16,2.16,502.4,508.22,5.82,455,438.82,-16.18,468.752,473.256,4.504,1856.252,1898.564,42.312,448.112,418.62,-29.492,384.5,389.82,5.32,594.292,595.2,0.908,710,699.63636,-10.36364,0,-0.08,-0.08,937.5,959.128,21.628,937.504,945.032,7.528,275,271.708,-3.292,1633.252,1638.108,4.856,475.472,490.7054,15.2334,3400,3533.788,133.788,1037.292,1044.072,6.78,1193.452,1198.256,4.804,566.9,569.02,2.12,1149.26,1155.272,6.012,1140,1152.148,12.148,0,-2.18,-2.18,273,276.944,3.944,463.752,479.128,15.376,985,991.42,6.42,562.44,554.18,-8.26,0,-1.164,-1.164,1237.508,1211.916,-25.592,0,-3.928,-3.928,270.052,271.42,1.368,0,-0.576,-0.576,0,-0.512,-0.512,0,-0.512,-0.512,58.152,76.16,18.008,31.54,5.888,-25.652,71.38,65.6,-5.78,77.66,60.16,-17.5,35.632,18.432,-17.2,1500,1525.82,25.82,55.24,38.656,-16.584,950,946.908,-3.092,750.004,761.94,11.936,62.24,40.832,-21.408,59.32,30.528,-28.792,49.94,20
01-May-21,1952.252,2005.608,53.356,1146.596,1154.956,8.36,929.5,935.228,5.728,937.5,946.488,8.988,937.5,947.596,10.096,485,499.044,14.044,-1.728,-1.728,260,253.76,-6.24,502.4,507.344,4.944,455,438.256,-16.744,468.752,476.284,7.532,1856.252,1880.596,24.344,409.204,408.728,-0.476,384.5,375.272,-9.228,594.292,585.892,-8.4,710,697.45452,-12.54548,0,0,0,937.5,951.856,14.356,937.504,943.992,6.488,275,275.2,0.2,1633.252,1636.364,3.112,475.472,494.19628,18.72428,3400,3549.78,149.78,1037.292,1050.18,12.888,1193.452,1197.092,3.64,566.9,564.656,-2.244,1129.26,1147.272,18.012,1120,1136.884,16.884,0,-2.036,-2.036,273,276.656,3.656,463.752,474.18,10.428,985,992.728,7.728,522.44,526.544,4.104,0,-0.872,-0.872,1047.508,1112.008,64.5,0,-4.8,-4.8,270.052,270.108,0.056,0,-0.576,-0.576,0,-0.576,-0.576,0,-0.512,-0.512,58.9,67.456,8.556,31.112,3.584,-27.528,71.512,51.968,-19.544,88.212,48.896,-39.316,35.18,26.752,-8.428,1500,1531.2,31.2,54.472,46.848,-7.624,856,967.42,111.42,750.004,758.6,8.596,43.212,49.216,6.004,42.692,32.384,-10.308,49.98,21
01-May-21,1952.252,1986.856,34.604,1146.596,1155.412,8.816,929.5,935.884,6.384,937.5,946.14,8.64,937.5,947.804,10.304,485,503.336,18.336,-1.776,-1.776,260,246.24,-13.76,502.4,506.764,4.364,455,434.476,-20.524,468.752,477.288,8.536,1856.252,1883.476,27.224,409.208,408.144,-1.064,384.5,387.492,2.992,594.292,583.856,-10.436,710,700.36364,-9.63636,0,0,0,937.5,943.708,6.208,937.504,923.588,-13.916,275,274.328,-0.672,1633.252,1642.908,9.656,430.532,439.50544,8.97344,3400,3520.316,120.316,1037.292,1046.4,9.108,1193.452,1198.544,5.092,566.9,566.108,-0.792,1129.26,1146.18,16.92,1120,1138.844,18.844,0,-1.892,-1.892,273,277.528,4.528,463.752,473.308,9.556,985,988.364,3.364,562.44,553.02,-9.42,0,-0.872,-0.872,1237.508,1163.104,-74.404,0,-4.8,-4.8,270.052,270.98,0.928,0,-0.64,-0.64,0,-0.448,-0.448,0,-0.576,-0.576,58.992,32.192,-26.8,30.04,0.192,-29.848,71.252,37.568,-33.684,85.36,41.728,-43.632,35.18,28.032,-7.148,1500,1518.544,18.544,55.34,48.64,-6.7,950.008,949.092,-0.916,750.004,752.76,2.756,43.532,50.432,6.9,42.352,31.872,-10.48,50,22
01-May-21,1952.252,1992.856,40.604,1146.596,1157.78,11.184,929.5,937.284,7.784,937.5,944.36,6.86,937.5,945.216,7.716,485,500.872,15.872,-1.2,-1.2,260,244.08,-15.92,502.4,507.056,4.656,455,434.704,-20.296,468.752,475.796,7.044,1856.252,1881.344,25.092,409.208,409.308,0.1,384.5,395.928,11.428,594.292,589.672,-4.62,710,703.09092,-6.90908,0,0,0,937.5,945.744,8.244,937.504,939.976,2.472,275,273.744,-1.256,1633.252,1635.492,2.24,385.58,387.83996,2.25996,3400,3406.104,6.104,1037.292,1048.728,11.436,1193.452,1190.108,-3.344,566.9,566.692,-0.208,1129.26,1146.544,17.284,1120,1120.652,0.652,0,-1.892,-1.892,273,277.528,4.528,463.752,467.492,3.74,655,889.308,234.308,522.44,522.472,0.032,0,-1.164,-1.164,1237.508,1199.08,-38.428,0,-4.364,-4.364,270.052,270.544,0.492,0,0.576,0.576,0,1.28,1.28,0,0.704,0.704,59.532,11.712,-47.82,29.18,-0.704,-29.884,71.56,26.624,-44.936,81.772,31.616,-50.156,35.28,32.64,-2.64,1500,1506.036,6.036,54.14,49.152,-4.988,950,960.436,10.436,750.008,757.768,7.76,43.552,54.464,10.912,42.2,23.36,-18.84,50.01,23
01-May-21,1952.252,1965.48,13.228,1146.596,1140.724,-5.872,929.5,935.632,6.132,937.5,945.308,7.808,937.5,948.696,11.196,485,483.136,-1.864,-0.912,-0.912,260,237.6,-22.4,502.4,507.056,4.656,455,441.288,-13.712,468.752,475.392,6.64,1856.252,1888.568,32.316,409.204,410.764,1.56,384.5,396.508,12.008,594.292,590.256,-4.036,710,703.09088,-6.90912,0,0.08,0.08,937.5,947.492,9.992,793.504,868.62,75.116,275,272.292,-2.708,1533.252,1535.128,1.876,385.58,387.83996,2.25996,3400,3524.516,124.516,1037.292,1042.62,5.328,1193.452,1189.82,-3.632,566.9,565.528,-1.372,1129.26,1141.456,12.196,1120,1129.44,9.44,0,-1.892,-1.892,270,274.908,4.908,463.752,469.82,6.068,655,754.472,99.472,522.44,527.708,5.268,0,-0.872,-0.872,1047.504,1104.468,56.964,0,-4.364,-4.364,270.052,271.42,1.368,0,4.992,4.992,0,5.504,5.504,0,4.416,4.416,59.792,8.896,-50.896,29.112,-0.768,-29.88,72.26,19.008,-53.252,78.532,23.296,-55.236,13.94,37.376,23.436,1500,1473.892,-26.108,53.772,55.552,1.78,856,915.492,59.492,750,753.596,3.596,42.62,68.032,25.412,42.78,24.576,-18.204,50,24
01-May-21,1952.252,1975.676,23.424,1146.596,1156.264,9.668,929.5,934.456,4.956,937.5,938.932,1.432,937.5,940.472,2.972,485,490.924,5.924,-1.776,-1.776,240,245.36,5.36,502.4,507.344,4.944,455,434.664,-20.336,468.752,475.088,6.336,1856.252,1803.764,-52.488,409.2,409.308,0.108,384.5,395.928,11.428,594.292,577.164,-17.128,710,696.54544,-13.45456,0,0,0,937.5,944,6.5,937.504,895.312,-42.192,275,265.308,-9.692,1433.252,1429.964,-3.288,340.632,356.65452,16.02252,3400,3529.28,129.28,1037.292,1040.872,3.58,1193.452,1188.364,-5.088,566.9,569.02,2.12,1129.26,1140.364,11.104,1120,1123.04,3.04,0,-2.036,-2.036,270,274.62,4.62,463.752,464.292,0.54,985,915.056,-69.944,562.44,553.308,-9.132,0,-0.872,-0.872,1207.856,1112.104,-95.752,0,-5.236,-5.236,270.052,270.108,0.056,4.6,11.008,6.408,1.232,11.52,10.288,4.612,10.176,5.564,58.332,6.272,-52.06,30.22,-0.96,-31.18,41.712,17.088,-24.624,43.572,15.616,-27.956,14.612,35.584,20.972,1500,1482.328,-17.672,52.66,59.52,6.86,1044,1003.2,-40.8,750.008,752.76,2.752,42.9,73.92,31.02,42.692,19.84,-22.852,50.01,25
01-May-21,1952.252,1998.636,46.384,1146.596,1153.24,6.644,929.5,932.436,2.936,937.5,938.356,0.856,937.5,946.836,9.336,485,487.868,2.868,-0.816,-0.816,240,238.4,-1.6,502.4,508.22,5.82,455,440.388,-14.612,468.752,477.872,9.12,1856.252,1866.084,9.832,409.208,412.22,3.012,384.5,397.672,13.172,594.292,572.8,-21.492,710,696,-14,0,0.08,0.08,937.5,941.964,4.464,937.504,952.636,15.132,275,263.272,-11.728,1333.252,1332.656,-0.596,295.68,319.06904,23.38904,3400,3522.892,122.892,1037.292,1044.656,7.364,1193.452,1199.708,6.256,566.9,568.436,1.536,1129.26,1133.092,3.832,1120,1121.36,1.36,0,-1.892,-1.892,273,272.872,-0.128,463.752,459.928,-3.824,985,978.764,-6.236,562.44,553.6,-8.84,0,-0.872,-0.872,1104.536,1097.548,-6.988,0,-5.236,-5.236,270.052,271.42,1.368,9.24,19.648,10.408,5.62,19.968,14.348,10.16,18.24,8.08,36.272,3.264,-33.008,31.572,1.152,-30.42,40.34,14.976,-25.364,42.032,12.032,-30,15.06,32.384,17.324,1500,1504.292,4.292,46.372,58.112,11.74,1232.008,1214.4,-17.608,750.008,746.92,-3.088,46.352,66.752,20.4,42.352,15.68,-26.672,50.03,26
01-May-21,1952.252,1985.736,33.484,1146.596,1133.336,-13.26,929.5,933.004,3.504,937.5,926.94,-10.56,937.5,937.584,0.084,485,483.5,-1.5,-0.912,-0.912,240,237.68,-2.32,502.4,508.508,6.108,455,435.428,-19.572,468.752,472.3,3.548,1856.252,1850.908,-5.344,409.208,411.344,2.136,384.5,392.436,7.936,594.292,564.656,-29.636,710,700.90904,-9.09096,0,0.08,0.08,937.5,927.42,-10.08,937.504,929.84,-7.664,275,265.02,-9.98,1233.252,1233.6,0.348,295.68,281.36724,-14.31276,3400,3445.096,45.096,1037.292,1039.128,1.836,1193.452,1174.692,-18.76,566.9,568.436,1.536,1129.26,1121.092,-8.168,1120,1116.568,-3.432,0,-2.18,-2.18,270,265.892,-4.108,463.752,455.272,-8.48,727.892,849.164,121.272,562.44,545.744,-16.696,0,-0.872,-0.872,914.536,895.032,-19.504,0,-4.8,-4.8,270.052,272.292,2.24,17.42,31.744,14.324,12.512,30.08,17.568,15,28.224,13.224,36.06,5.76,-30.3,31.54,15.04,-16.5,38.42,11.008,-27.412,40.38,10.112,-30.268,15.16,35.2,20.04,1500,1504.728,4.728,45.392,58.24,12.848,1223.328,1214.4,-8.928,750.008,753.596,3.588,45.26,60.608,15.348,42.2,11.712,-30.488,50.06,27
01-May-21,1952.252,1963.892,11.64,1146.596,1137.824,-8.772,929.5,932.74,3.24,937.5,925.952,-11.548,937.5,935.064,-2.436,485,458.008,-26.992,-0.912,-0.912,240,238.56,-1.44,502.4,500.656,-1.744,455,436.856,-18.144,468.752,466.072,-2.68,1856.252,1852.78,-3.472,409.208,412.8,3.592,384.5,374.692,-9.808,594.292,569.308,-24.984,710,702.72728,-7.27272,0,0.08,0.08,937.5,926.836,-10.664,937.504,937.536,0.032,275,241.164,-33.836,1183.252,1186.036,2.784,250.74,244.24724,-6.49276,3400,3396.576,-3.424,1037.292,1022.836,-14.456,1193.452,1179.344,-14.108,566.9,567.564,0.664,1129.26,1117.82,-11.44,1120,1076.168,-43.832,0,-2.328,-2.328,266,245.528,-20.472,463.752,451.2,-12.552,657.552,707.344,49.792,562.44,543.42,-19.02,0,-0.872,-0.872,859.776,831.192,-28.584,0,-5.672,-5.672,270.052,272.292,2.24,24.132,42.944,18.812,19.872,41.088,21.216,23.42,37.952,14.532,36.4,12.096,-24.304,31.112,34.624,3.512,36.84,13.888,-22.952,38.832,14.08,-24.752,15.6,37.504,21.904,1500,1468.364,-31.636,45.092,54.784,9.692,1237.508,1214.4,-23.108,750.008,741.912,-8.096,44.532,63.104,18.572,42.78,14.272,-28.508,50.07,28
01-May-21,1952.252,1960.264,8.012,1146.596,1130.036,-16.56,929.5,913.22,-16.28,937.5,928.824,-8.676,937.5,929.432,-8.068,480,462.504,-17.496,-1.68,-1.68,240,235.76,-4.24,502.4,501.528,-0.872,455,435.356,-19.644,468.752,467.516,-1.236,1856.252,1847.02,-9.232,409.208,411.928,2.72,384.5,390.692,6.192,594.292,570.472,-23.82,710,706.90912,-3.09088,0,0.08,0.08,937.5,938.18,0.68,937.504,941.412,3.908,275,236.508,-38.492,1183.252,1188.656,5.404,250.74,243.08364,-7.65636,3400,3414.488,14.488,1037.292,1037.38,0.088,1193.4,1183.708,-9.692,566.9,560.58,-6.32,1074.26,1082.544,8.284,1090,1060.908,-29.092,0,-2.036,-2.036,245,240,-5,463.752,456.144,-7.608,655,658.472,3.472,562.44,538.764,-23.676,0,-0.872,-0.872,719.248,747.608,28.36,0,-5.672,-5.672,270.052,271.856,1.804,34.92,55.744,20.824,30.792,53.12,22.328,30.18,48.576,18.396,36.232,17.536,-18.696,31.852,35.136,3.284,37.492,13.44,-24.052,40.852,14.976,-25.876,31.82,30.208,-1.612,1500,1465.164,-34.836,44.852,46.592,1.74,1237.508,1198.692,-38.816,750.008,731.06,-18.948,43.832,55.104,11.272,43.18,12.416,-30.764,50.04,29
