Date,CHHATTISGARH_Schedule,CHHATTISGARH_Drawal,CHHATTISGARH_Deviation,GUJARAT_Schedule,GUJARAT_Drawal,GUJARAT_Deviation,MADHYAPRADESH_Schedule,MADHYAPRADESH_Drawal,MADHYAPRADESH_Deviation,MAHARASHTRA_Schedule,MAHARASHTRA_Drawal,MAHARASHTRA_Deviation,GOA_Schedule,GOA_Drawal,GOA_Deviation,DD_Schedule,DD_Drawal,DD_Deviation,DNH_Schedule,DNH_Drawal,DNH_Deviation,AMNSIL_Schedule,AMNSIL_Drawal,AMNSIL_Deviation,BARC_Schedule,BARC_Drawal,BARC_Deviation,Block,Frequency_hz
01-May-21,1290.18,1430.41,140.23,3800.02,3770.51,-29.52,4851.77,4983.19,131.42,5809.03,5646.63,-162.40,430.51,399.85,-30.66,188.87,180.91,-7.96,615.47,629.38,13.91,49.24,-14.24,-63.48,8.87,4.05,-4.82,86.00,49.95
01-May-21,1450.24,1423.64,-26.61,4134.80,3751.02,-383.78,5374.16,4995.36,-378.80,6033.66,5919.73,-113.94,433.29,397.45,-35.84,188.88,183.75,-5.14,598.02,630.12,32.10,49.24,72.16,22.92,8.88,4.05,-4.84,87.00,49.96
01-May-21,1480.22,1326.09,-154.12,4237.28,3935.18,-302.10,5546.70,5012.31,-534.39,6227.07,6040.40,-186.66,435.32,399.18,-36.14,188.87,183.69,-5.18,615.50,631.76,16.26,49.24,-22.24,-71.48,8.88,4.05,-4.83,88.00,50.00
01-May-21,892.00,1213.22,321.22,4456.15,4015.10,-441.05,5359.88,5114.47,-245.42,6261.81,6311.10,49.29,427.40,398.40,-29.00,187.07,185.45,-1.62,612.72,632.26,19.53,49.24,46.40,-2.84,8.89,4.01,-4.88,89.00,49.92
01-May-21,901.95,1249.12,347.18,4781.72,4309.91,-471.81,5408.41,5455.09,46.68,6277.76,6419.52,141.76,428.40,399.95,-28.45,196.70,189.58,-7.11,635.83,632.92,-2.91,49.24,96.00,46.76,8.88,4.01,-4.86,90.00,49.96
01-May-21,1115.54,1266.15,150.62,4993.58,4716.53,-277.05,5704.34,5596.21,-108.14,6308.53,6264.51,-44.02,419.57,400.41,-19.16,180.85,189.57,8.72,612.70,632.28,19.58,49.24,6.08,-43.16,8.88,3.98,-4.90,91.00,49.89
01-May-21,1170.24,1283.33,113.09,5031.58,4987.64,-43.94,5951.34,5658.40,-292.94,6334.27,6310.48,-23.79,416.48,392.76,-23.73,180.83,189.78,8.95,612.67,628.02,15.35,49.24,-35.04,-84.28,8.88,3.97,-4.91,92.00,49.80
01-May-21,1212.25,1318.31,106.06,5026.84,5170.36,143.52,6033.90,5728.95,-304.94,6347.36,6181.94,-165.42,392.59,363.46,-29.13,180.84,189.24,8.40,598.20,628.22,30.02,49.24,44.16,-5.08,8.88,3.99,-4.89,93.00,49.90
01-May-21,1231.17,1326.27,95.10,4928.20,5183.29,255.09,6063.61,5823.14,-240.47,6372.88,5977.46,-395.42,385.85,327.01,-58.84,180.84,187.93,7.08,612.70,629.10,16.40,49.24,-0.32,-49.56,8.89,4.03,-4.86,94.00,49.81
01-May-21,1241.07,1326.11,85.04,4738.93,4977.41,238.48,5948.46,5896.44,-52.03,6201.38,6145.45,-55.93,385.81,329.32,-56.50,180.84,186.20,5.36,622.30,629.52,7.22,49.24,92.80,43.56,8.87,3.98,-4.88,95.00,49.93
01-May-21,1241.12,1314.52,73.40,4742.44,4749.21,6.77,6093.25,5941.83,-151.42,6107.49,6145.64,38.15,380.04,333.12,-46.92,180.85,187.92,7.07,642.61,627.81,-14.80,49.24,101.60,52.36,8.88,3.99,-4.89,96.00,49.91
02-May-21,1372.76,1273.72,-99.04,4740.40,4693.28,-47.12,5272.00,5746.17,474.16,6235.96,6193.35,-42.61,389.97,359.68,-30.28,180.82,187.61,6.78,622.27,627.44,5.17,49.24,3.84,-45.40,8.86,3.98,-4.89,1.00,49.91
02-May-21,1329.79,1231.71,-98.08,4710.67,4737.98,27.31,5702.21,5681.90,-20.31,6190.24,6219.12,28.88,375.10,364.75,-10.36,180.83,187.36,6.52,622.29,628.10,5.80,49.24,31.04,-18.20,8.87,3.99,-4.88,2.00,49.99
02-May-21,1307.32,1227.26,-80.06,4744.99,4682.66,-62.34,5465.94,5437.23,-28.71,6053.94,6276.38,222.45,351.01,362.80,11.80,180.83,183.57,2.74,611.97,629.53,17.56,49.24,122.72,73.48,8.86,3.99,-4.87,3.00,49.99
02-May-21,1297.42,1192.35,-105.07,4784.36,4646.53,-137.83,5155.80,5431.63,275.83,6054.20,6267.17,212.97,344.13,361.32,17.18,180.86,184.58,3.72,622.35,628.59,6.24,49.24,52.48,3.24,8.88,3.98,-4.89,4.00,49.99
02-May-21,1284.46,1196.29,-88.18,4929.70,4630.28,-299.42,5053.04,5335.57,282.53,6089.40,6102.78,13.38,355.93,360.86,4.93,180.85,185.93,5.08,604.44,625.61,21.17,49.24,61.12,11.88,8.86,4.01,-4.86,5.00,49.99
02-May-21,1264.52,1180.70,-83.82,4957.44,4492.93,-464.50,4963.69,5155.37,191.68,5872.15,6051.44,179.29,353.06,360.65,7.59,187.07,183.74,-3.33,636.83,626.40,-10.43,49.24,94.88,45.64,8.88,3.97,-4.91,6.00,49.94
02-May-21,1096.62,1184.32,87.70,4984.32,4661.38,-322.94,5027.60,5146.98,119.38,5831.85,5917.93,86.08,353.00,362.62,9.62,175.84,185.98,10.14,621.97,624.24,2.27,49.24,-1.76,-51.00,8.86,3.99,-4.87,7.00,49.99
02-May-21,1227.10,1202.86,-24.24,5084.38,4842.94,-241.44,4867.77,5046.05,178.28,5812.42,5719.18,-93.24,347.98,363.14,15.16,175.84,184.80,8.96,621.98,622.10,0.12,49.24,59.36,10.12,8.87,3.99,-4.88,8.00,50.00
02-May-21,1227.13,1198.26,-28.88,5437.76,4960.76,-477.00,4966.19,4841.16,-125.03,5776.30,5784.84,8.54,354.53,361.48,6.94,175.85,181.74,5.90,607.52,620.98,13.46,49.24,45.76,-3.48,8.87,3.99,-4.88,9.00,50.01
02-May-21,1197.08,1149.07,-48.00,5437.66,5207.50,-230.16,5012.17,4922.06,-90.11,5741.93,5738.51,-3.42,354.42,359.07,4.65,175.85,183.51,7.66,621.97,622.00,0.03,49.24,-19.68,-68.92,8.86,3.98,-4.88,10.00,50.01
02-May-21,1173.17,1158.14,-15.03,5366.08,5120.32,-245.76,5064.64,4903.92,-160.72,5732.05,5609.21,-122.84,351.39,358.41,7.02,175.84,182.58,6.74,621.98,621.78,-0.20,49.24,186.88,137.64,8.87,4.00,-4.86,11.00,50.01
02-May-21,1163.18,1167.45,4.27,5294.27,5047.32,-246.95,5110.48,5027.47,-83.01,5710.37,5600.80,-109.58,347.19,357.34,10.14,186.88,181.90,-4.98,631.62,619.98,-11.64,49.24,33.60,-15.64,8.87,4.00,-4.87,12.00,50.00
02-May-21,1035.40,1166.80,131.40,4785.69,4900.27,114.58,5165.42,5151.26,-14.16,5729.76,5469.55,-260.21,342.85,359.20,16.36,173.96,183.46,9.50,612.32,621.60,9.28,49.24,46.88,-2.36,8.86,4.01,-4.85,13.00,49.99
02-May-21,1123.15,1163.09,39.94,4788.39,4820.18,31.80,5256.41,5168.10,-88.31,5717.48,5586.92,-130.56,340.23,358.13,17.90,171.02,180.64,9.62,612.32,624.13,11.80,49.24,37.76,-11.48,8.86,4.00,-4.86,14.00,50.00
02-May-21,1113.15,1121.74,8.59,4716.33,4773.65,57.32,5314.16,5029.56,-284.59,5692.16,5679.14,-13.02,337.94,354.68,16.74,171.04,179.97,8.92,597.87,623.31,25.44,49.24,48.16,-1.08,8.86,4.02,-4.84,15.00,50.03
02-May-21,1103.10,1097.55,-5.54,4710.73,4602.73,-108.00,5315.68,4853.45,-462.23,5693.91,5749.72,55.81,337.16,355.62,18.46,171.03,177.23,6.20,612.31,621.92,9.61,49.24,31.84,-17.40,8.85,4.02,-4.84,16.00,50.04
02-May-21,1103.08,1076.72,-26.35,4532.65,4491.63,-41.02,5292.66,4692.29,-600.37,5678.75,5895.10,216.36,340.22,355.26,15.04,171.04,177.82,6.78,612.32,618.67,6.35,49.24,17.60,-31.64,8.85,3.99,-4.86,17.00,50.03
02-May-21,1093.06,1134.63,41.56,4532.70,4423.91,-108.79,5303.86,4731.26,-572.61,5668.22,5927.90,259.67,337.74,347.66,9.92,180.68,179.66,-1.01,626.76,618.48,-8.28,49.24,-99.52,-148.76,8.84,3.98,-4.86,18.00,50.04
02-May-21,987.04,1108.54,121.50,4558.15,4385.30,-172.85,5232.99,4813.07,-419.92,5870.35,5771.97,-98.38,349.83,347.99,-1.84,167.14,177.65,10.51,616.62,614.96,-1.66,49.24,40.48,-8.76,8.85,3.96,-4.89,19.00,49.97
02-May-21,1113.12,1077.57,-35.56,4560.40,4419.70,-140.70,5173.15,4956.44,-216.72,5916.45,5976.81,60.36,347.49,346.83,-0.66,166.21,177.12,10.92,612.33,614.39,2.06,49.24,135.04,85.80,8.86,3.97,-4.88,20.00,50.00
02-May-21,1113.13,1165.69,52.56,4853.55,4598.95,-254.60,5183.29,5127.45,-55.84,5974.97,6076.01,101.04,357.43,343.76,-13.67,166.22,175.35,9.13,598.89,610.96,12.07,49.24,6.08,-43.16,8.86,3.98,-4.88,21.00,50.00
02-May-21,1123.12,1166.57,43.46,5006.22,4918.55,-87.67,4911.19,5180.00,268.82,5931.65,6287.47,355.82,355.44,344.09,-11.34,166.21,178.01,11.80,612.32,615.44,3.11,49.24,53.28,4.04,8.86,3.97,-4.88,22.00,49.99
02-May-21,1133.14,1170.55,37.41,5265.06,4978.49,-286.58,5265.20,5362.33,97.14,6151.43,6227.97,76.54,354.30,348.29,-6.00,166.21,178.43,12.22,612.34,614.53,2.19,49.24,106.72,57.48,8.86,3.96,-4.90,23.00,50.02
02-May-21,1143.16,1175.75,32.59,5315.42,5037.44,-277.98,5361.51,5457.56,96.05,6139.88,6342.19,202.30,353.34,346.84,-6.50,180.69,179.36,-1.33,631.66,616.92,-14.74,49.24,-64.48,-113.72,8.86,3.94,-4.92,24.00,50.01
02-May-21,1069.95,1164.16,94.21,5312.40,5060.44,-251.96,5654.67,5337.30,-317.37,6142.38,6501.62,359.24,351.41,341.76,-9.65,187.11,181.33,-5.78,616.60,614.47,-2.14,49.24,55.20,5.96,8.87,3.91,-4.96,25.00,49.97
02-May-21,1143.94,1212.56,68.62,5398.07,5384.97,-13.10,5810.27,5630.03,-180.24,6107.65,6228.41,120.76,352.78,344.96,-7.81,187.10,186.82,-0.28,616.59,612.14,-4.46,49.24,-28.48,-77.72,8.87,3.92,-4.95,26.00,50.00
02-May-21,1155.27,1234.94,79.67,5583.89,5545.56,-38.34,5948.61,5722.39,-226.22,6359.55,6160.10,-199.45,352.11,340.12,-11.99,187.09,184.05,-3.04,597.26,612.34,15.08,49.24,101.92,52.68,8.86,3.90,-4.96,27.00,50.01
02-May-21,1146.95,1233.37,86.42,5675.62,5603.87,-71.74,6156.04,5907.18,-248.85,6384.61,6066.14,-318.48,354.29,335.87,-18.42,187.10,184.08,-3.02,616.57,611.98,-4.59,49.24,51.20,1.96,8.86,3.87,-4.99,28.00,50.02
02-May-21,1142.75,1208.36,65.61,5692.18,5588.45,-103.74,6141.02,6197.22,56.20,6512.80,6216.41,-296.40,354.82,334.34,-20.48,187.12,185.90,-1.22,616.64,603.84,-12.80,49.24,-49.12,-98.36,8.87,3.86,-5.01,29.00,50.02
02-May-21,1125.96,1199.65,73.69,5809.03,5598.04,-210.99,6125.34,6276.62,151.28,6566.68,6439.25,-127.43,357.01,333.29,-23.72,201.60,189.93,-11.66,631.12,606.90,-24.22,49.24,-27.84,-77.08,8.88,3.89,-4.98,30.00,49.91
02-May-21,982.62,1163.50,180.88,5526.08,5658.81,132.73,6014.79,6336.42,321.62,6522.14,6511.65,-10.49,354.81,333.49,-21.32,196.75,195.67,-1.08,611.77,609.04,-2.72,49.24,-19.04,-68.28,8.87,3.90,-4.97,31.00,49.89
02-May-21,963.66,1133.06,169.40,5624.28,5731.48,107.20,6253.96,6180.94,-73.02,6569.61,6392.67,-176.94,353.83,331.96,-21.86,196.76,191.40,-5.35,602.12,609.50,7.38,49.24,14.08,-35.16,8.87,3.89,-4.98,32.00,49.89
02-May-21,1310.85,1117.45,-193.40,5330.80,5645.92,315.11,6299.22,6096.32,-202.90,6704.20,6300.44,-403.76,349.86,332.93,-16.94,211.19,192.36,-18.84,583.56,616.40,32.84,49.24,35.20,-14.04,8.85,3.92,-4.93,33.00,49.98
02-May-21,1299.92,1108.60,-191.33,5332.17,5590.43,258.26,6320.31,6127.19,-193.12,6763.64,6325.72,-437.92,348.43,335.68,-12.75,220.81,202.66,-18.14,611.63,624.62,13.00,49.24,-11.04,-60.28,8.86,3.97,-4.89,34.00,49.99
02-May-21,884.64,1164.43,279.80,5189.20,5332.53,143.34,5952.18,6088.65,136.48,6777.99,6311.47,-466.52,340.93,333.21,-7.72,218.72,211.53,-7.19,599.25,627.99,28.74,49.24,9.60,-39.64,8.84,4.05,-4.80,35.00,50.02
02-May-21,888.71,1158.84,270.13,5120.18,5058.34,-61.84,5823.79,6053.10,229.31,6764.31,6356.53,-407.78,337.28,336.10,-1.18,238.01,216.90,-21.11,623.33,628.24,4.91,49.24,-4.64,-53.88,8.82,4.07,-4.75,36.00,50.08
02-May-21,1162.78,1099.42,-63.36,5217.77,4973.10,-244.68,5635.91,5797.40,161.49,6600.78,6384.92,-215.86,338.44,338.26,-0.19,228.26,219.78,-8.48,646.44,635.29,-11.15,49.24,58.88,9.64,8.75,4.08,-4.67,37.00,50.05
02-May-21,1166.86,1088.78,-78.08,5056.63,5101.59,44.96,5654.62,5750.31,95.69,6785.29,6422.27,-363.02,345.76,339.42,-6.34,228.25,223.74,-4.51,631.90,639.10,7.20,49.24,-58.56,-107.80,8.74,4.07,-4.67,38.00,50.05
02-May-21,1129.30,1071.69,-57.61,5075.41,5178.22,102.80,5606.29,5727.51,121.22,6568.73,6405.81,-162.92,346.20,341.71,-4.49,228.26,222.60,-5.66,618.22,638.76,20.54,49.24,155.84,106.60,8.76,4.06,-4.70,39.00,50.08
02-May-21,1131.81,1183.76,51.95,5068.81,5018.82,-49.99,5610.78,5695.48,84.70,6643.66,6395.64,-248.02,347.05,339.65,-7.40,228.23,224.49,-3.74,631.88,643.76,11.88,49.24,176.64,127.40,8.74,4.11,-4.63,40.00,50.06
02-May-21,1163.04,1142.42,-20.62,5557.42,5095.36,-462.06,5711.52,5612.70,-98.82,6777.12,6510.44,-266.68,343.51,344.13,0.62,223.41,224.43,1.02,631.94,643.73,11.80,49.24,34.08,-15.16,8.76,4.14,-4.62,41.00,49.99
02-May-21,1174.30,1166.34,-7.96,5456.88,5132.08,-324.80,5728.49,5494.73,-233.76,6852.94,6583.06,-269.88,345.06,343.90,-1.17,233.06,224.54,-8.52,651.25,643.89,-7.36,49.24,-26.08,-75.32,8.76,4.11,-4.65,42.00,49.96
02-May-21,1241.90,1217.11,-24.79,5419.00,5144.88,-274.12,5726.90,5479.28,-247.62,6901.58,6500.38,-401.20,346.81,346.02,-0.78,218.59,216.85,-1.74,651.28,628.77,-22.51,49.24,-89.92,-139.16,8.77,4.12,-4.65,43.00,50.03
02-May-21,1243.28,1233.94,-9.34,5430.85,5080.77,-350.08,5940.65,5467.64,-473.00,7048.18,6591.35,-456.83,352.54,350.51,-2.02,223.55,217.92,-5.64,651.69,574.70,-76.99,49.24,36.64,-12.60,8.87,4.13,-4.74,44.00,50.02
02-May-21,1239.12,1200.88,-38.24,5686.63,5224.02,-462.62,5598.10,5484.46,-113.64,7125.90,6702.43,-423.47,347.51,356.69,9.18,223.54,225.81,2.27,618.64,596.50,-22.13,49.24,74.56,25.32,8.88,4.08,-4.80,45.00,49.99
02-May-21,1229.74,1219.70,-10.04,5585.66,5370.91,-214.76,5452.78,5474.50,21.71,7141.51,7033.89,-107.62,352.05,363.16,11.11,223.57,224.78,1.21,642.10,609.58,-32.52,49.24,51.84,2.60,8.89,4.08,-4.81,46.00,49.98
02-May-21,1220.14,1204.62,-15.52,5222.30,5330.18,107.88,5402.40,5374.50,-27.90,6960.58,7127.15,166.57,352.56,362.86,10.31,225.48,226.50,1.01,642.07,615.89,-26.18,49.24,44.00,-5.24,8.89,4.08,-4.80,47.00,49.94
02-May-21,1213.88,1161.70,-52.18,5210.26,5140.28,-69.98,5307.36,5197.34,-110.02,6946.95,7033.69,86.74,351.16,364.76,13.60,238.03,225.36,-12.67,642.08,624.88,-17.20,49.24,4.32,-44.92,8.90,4.09,-4.81,48.00,49.91
02-May-21,1204.11,1151.66,-52.45,5091.00,4942.92,-148.08,5100.23,5034.86,-65.37,7075.59,7053.55,-22.04,348.10,366.36,18.26,223.57,221.25,-2.32,570.44,627.78,57.34,49.24,66.24,17.00,8.90,4.04,-4.86,49.00,49.95
02-May-21,1193.93,1160.58,-33.35,5072.48,5079.66,7.17,5115.16,5164.42,49.27,6959.90,6884.82,-75.08,350.31,369.22,18.91,213.94,220.06,6.12,570.47,627.04,56.57,49.24,-24.32,-73.56,8.89,4.03,-4.86,50.00,49.96
02-May-21,1154.72,1107.23,-47.50,5052.80,4984.90,-67.90,5340.30,5210.61,-129.69,6911.08,6818.88,-92.20,367.11,368.00,0.89,221.24,215.14,-6.10,625.50,628.33,2.83,49.24,86.56,37.32,8.89,4.01,-4.88,51.00,49.97
02-May-21,1144.06,1175.14,31.08,5049.82,5022.85,-26.97,5346.51,5288.38,-58.12,6806.87,6782.96,-23.90,367.37,371.01,3.64,223.84,215.82,-8.03,632.30,621.12,-11.18,49.24,137.12,87.88,8.88,3.98,-4.90,52.00,50.00
02-May-21,1191.78,1126.49,-65.29,5050.53,5074.90,24.37,5188.44,5432.67,244.23,6728.81,6598.24,-130.57,361.73,374.37,12.64,220.99,213.16,-7.82,632.37,616.49,-15.88,49.24,59.68,10.44,8.88,3.95,-4.93,53.00,50.05
02-May-21,1181.02,1110.44,-70.58,5051.29,5160.51,109.22,5138.98,5387.68,248.70,6727.99,6610.14,-117.86,359.29,374.51,15.22,240.28,216.77,-23.52,632.34,613.69,-18.65,49.24,-40.80,-90.04,8.88,3.94,-4.94,54.00,50.02
02-May-21,1153.83,1166.90,13.07,5287.07,5296.82,9.75,5195.59,5394.33,198.74,6741.23,6623.80,-117.43,359.73,373.69,13.96,223.29,219.08,-4.21,648.72,615.23,-33.48,49.24,-138.56,-187.80,8.87,3.94,-4.93,55.00,50.06
02-May-21,1152.55,1153.58,1.04,5359.42,5250.46,-108.96,5299.88,5313.24,13.36,6781.88,6625.20,-156.68,358.49,383.41,24.92,223.30,222.44,-0.86,615.67,619.90,4.23,49.24,-31.52,-80.76,8.87,3.94,-4.92,56.00,50.05
02-May-21,1208.98,1096.69,-112.30,5554.07,5217.77,-336.30,5410.09,5227.37,-182.72,6959.38,6654.35,-305.03,367.93,393.50,25.57,228.11,225.66,-2.45,624.84,630.07,5.22,49.24,135.20,85.96,8.86,3.93,-4.92,57.00,50.07
02-May-21,1226.44,1153.98,-72.46,5402.72,5284.46,-118.26,5460.04,5142.33,-317.71,7066.30,6857.72,-208.58,370.46,398.85,28.39,228.10,224.78,-3.32,639.32,638.64,-0.68,49.24,12.64,-36.60,8.86,3.92,-4.94,58.00,50.05
02-May-21,1195.89,1263.99,68.10,5253.24,5219.30,-33.95,5586.66,5005.70,-580.96,7299.11,6924.96,-374.15,375.30,401.23,25.93,218.43,223.49,5.06,653.00,642.35,-10.65,49.24,2.88,-46.36,8.84,3.93,-4.91,59.00,50.06
02-May-21,1242.78,1322.95,80.17,5104.31,5240.59,136.28,5663.42,5071.26,-592.16,7190.54,6796.20,-394.33,382.62,404.86,22.24,228.09,222.99,-5.10,662.66,640.61,-22.05,49.24,20.64,-28.60,8.84,3.92,-4.92,60.00,50.11
02-May-21,1219.62,1374.47,154.85,5179.74,5407.81,228.07,5889.97,5239.70,-650.28,7403.81,7046.98,-356.83,377.50,398.90,21.40,218.45,224.16,5.70,639.30,639.41,0.11,49.24,-137.12,-186.36,8.84,3.95,-4.89,61.00,50.09
02-May-21,1255.59,1325.98,70.39,5159.09,5313.30,154.21,5989.46,5338.60,-650.87,7397.44,7029.42,-368.02,371.94,397.31,25.38,218.41,225.05,6.64,619.91,640.11,20.20,49.24,62.08,12.84,8.84,3.93,-4.90,62.00,50.00
02-May-21,1291.82,1289.81,-2.01,5180.08,5344.20,164.12,5820.74,5414.57,-406.17,7553.37,7003.62,-549.75,387.67,393.51,5.84,220.70,225.96,5.26,640.40,642.67,2.28,49.24,152.80,103.56,8.84,3.93,-4.91,63.00,50.00
02-May-21,1327.58,1287.53,-40.05,5262.68,5550.21,287.54,5672.96,5467.44,-205.52,7408.89,7028.72,-380.17,384.30,387.06,2.76,220.68,224.53,3.85,645.14,642.12,-3.02,49.24,0.32,-48.92,8.82,3.95,-4.87,64.00,50.00
02-May-21,1353.37,1302.12,-51.24,5359.49,5521.76,162.26,5364.73,5488.59,123.86,7079.60,6867.03,-212.57,404.41,385.48,-18.94,221.18,224.45,3.26,659.84,639.45,-20.39,49.24,-92.32,-141.56,8.84,3.92,-4.92,65.00,49.99
02-May-21,1335.19,1287.56,-47.63,5368.89,5518.30,149.41,5356.86,5364.73,7.87,7054.53,7003.45,-51.08,406.04,395.09,-10.95,230.78,225.39,-5.40,679.02,638.74,-40.28,49.24,-13.44,-62.68,8.81,3.94,-4.87,66.00,50.04
02-May-21,1405.02,1357.00,-48.02,5371.04,5315.95,-55.09,5336.85,5211.13,-125.72,6567.28,7039.16,471.88,409.68,397.13,-12.54,221.15,227.19,6.04,665.31,638.98,-26.33,49.24,-2.24,-51.48,8.82,3.94,-4.87,67.00,50.06
02-May-21,1424.18,1356.32,-67.87,5521.28,5353.29,-167.99,5366.49,5110.90,-255.60,6119.84,6685.16,565.32,403.08,400.48,-2.59,221.13,227.43,6.30,636.30,637.99,1.69,49.24,24.64,-24.60,8.81,3.96,-4.85,68.00,50.04
02-May-21,1328.58,1343.12,14.53,6498.72,5596.58,-902.15,5137.22,4964.03,-173.20,5910.92,6473.27,562.35,397.94,399.63,1.69,221.12,228.62,7.50,653.67,632.52,-21.15,49.24,48.96,-0.28,8.81,3.95,-4.86,69.00,49.99
02-May-21,1305.48,1302.43,-3.06,6497.68,5806.40,-691.28,4952.04,4896.04,-56.00,5880.50,6099.12,218.62,397.60,395.36,-2.24,221.07,227.36,6.29,653.50,631.07,-22.44,49.24,24.48,-24.76,8.76,3.95,-4.81,70.00,50.03
02-May-21,1288.94,1292.09,3.15,6059.71,5729.69,-330.02,4620.20,4669.10,48.90,5822.54,5871.44,48.90,383.00,389.05,6.05,220.64,226.15,5.52,644.63,632.73,-11.90,49.24,-28.32,-77.56,8.77,3.95,-4.82,71.00,50.03
02-May-21,1286.72,1259.76,-26.96,6084.69,5692.78,-391.91,4386.00,4509.37,123.36,5785.25,5632.57,-152.68,367.47,386.08,18.61,230.31,226.40,-3.91,663.28,632.65,-30.63,49.24,51.36,2.12,8.80,3.94,-4.86,72.00,50.01
02-May-21,1294.51,1294.87,0.36,5976.98,5380.74,-596.24,4285.87,4415.54,129.66,5469.83,5466.83,-3.00,366.50,393.15,26.65,230.07,224.33,-5.74,636.05,630.96,-5.09,49.24,80.80,31.56,8.81,3.95,-4.86,73.00,50.03
02-May-21,1322.81,1313.06,-9.75,5978.76,5380.11,-598.65,4462.88,4528.35,65.47,5316.92,5448.03,131.11,374.88,398.03,23.15,230.06,222.08,-7.98,625.17,633.58,8.41,49.24,-13.92,-63.16,8.82,3.97,-4.85,74.00,50.02
02-May-21,1396.10,1384.34,-11.75,5700.91,5441.27,-259.64,4439.19,4639.07,199.88,5400.22,5311.57,-88.64,385.81,412.34,26.53,224.58,221.48,-3.10,615.64,638.22,22.58,49.24,-118.40,-167.64,8.84,3.98,-4.86,75.00,49.96
02-May-21,1426.04,1485.40,59.36,5578.60,5396.66,-181.94,4682.57,4727.05,44.48,5423.87,5253.72,-170.16,408.70,429.44,20.74,224.56,221.88,-2.68,630.11,636.52,6.41,49.24,55.84,6.60,8.84,4.02,-4.83,76.00,49.96
02-May-21,1346.04,1475.96,129.92,5016.65,5164.14,147.49,4906.25,4884.11,-22.14,5438.01,5333.92,-104.10,426.69,455.45,28.76,223.22,220.30,-2.91,626.57,638.35,11.78,49.24,-34.40,-83.64,8.85,4.03,-4.82,77.00,49.98
02-May-21,1316.08,1424.65,108.57,5011.45,5090.08,78.62,5056.42,4976.08,-80.33,5659.97,5381.82,-278.15,437.18,476.64,39.45,229.94,220.59,-9.35,641.09,640.00,-1.09,49.24,69.76,20.52,8.86,4.04,-4.82,78.00,49.90
02-May-21,1376.14,1378.58,2.44,4821.67,5032.82,211.15,5087.50,5031.47,-56.03,5649.62,5384.44,-265.18,463.91,485.21,21.30,228.07,219.98,-8.08,624.92,643.09,18.17,49.24,88.16,38.92,8.88,4.05,-4.83,79.00,50.00
02-May-21,1346.16,1374.06,27.90,4674.66,4865.71,191.06,4985.67,5077.74,92.07,5555.75,5257.54,-298.21,466.78,485.97,19.19,218.70,217.29,-1.40,605.62,640.35,34.72,49.24,-82.56,-131.80,8.88,4.07,-4.80,80.00,50.00
02-May-21,1424.94,1335.93,-89.01,4611.24,4681.04,69.80,5184.63,5056.20,-128.42,5462.26,5262.23,-200.03,462.01,480.23,18.22,218.69,212.51,-6.18,644.79,639.39,-5.40,49.24,73.92,24.68,8.87,4.04,-4.83,81.00,50.00
02-May-21,1425.00,1343.78,-81.23,4701.92,4701.72,-0.20,5183.71,5057.88,-125.83,5483.62,5384.01,-99.61,454.36,481.75,27.39,218.70,213.28,-5.42,644.86,640.12,-4.75,49.24,11.20,-38.04,8.88,4.07,-4.81,82.00,50.00
02-May-21,1505.74,1437.82,-67.92,4761.39,4560.96,-200.43,5096.07,5085.18,-10.88,5598.12,5291.36,-306.76,452.85,478.91,26.06,218.68,217.80,-0.87,637.82,645.71,7.88,49.24,123.84,74.60,8.86,4.07,-4.79,83.00,50.01
02-May-21,1515.77,1500.95,-14.82,4700.97,4407.22,-293.75,5099.87,5096.48,-3.40,5736.05,5360.87,-375.18,451.10,479.10,28.00,234.78,217.61,-17.18,657.16,645.40,-11.76,49.24,14.24,-35.00,8.87,4.08,-4.79,84.00,50.01
02-May-21,1525.83,1537.14,11.31,4164.32,4194.34,30.02,5166.68,5044.28,-122.40,5736.34,5286.32,-450.02,470.67,478.49,7.82,222.55,217.20,-5.36,637.92,643.69,5.77,49.24,96.48,47.24,8.88,4.04,-4.84,85.00,49.97
02-May-21,1537.10,1566.06,28.96,4097.18,4061.94,-35.24,5169.68,5160.90,-8.78,5762.45,5367.20,-395.24,471.67,476.88,5.21,222.57,215.88,-6.69,623.44,645.80,22.35,49.24,80.00,30.76,8.88,4.02,-4.86,86.00,49.98
02-May-21,1550.00,1554.41,4.42,4331.31,3946.08,-385.23,5264.96,5244.68,-20.28,5954.36,5664.32,-290.04,477.33,483.31,5.98,222.33,215.00,-7.34,637.30,650.41,13.11,49.24,91.20,41.96,8.88,4.00,-4.87,87.00,50.00
02-May-21,1533.40,1538.62,5.22,4409.51,4057.16,-352.35,5417.09,5347.18,-69.92,5976.42,5580.62,-395.79,480.29,488.68,8.38,222.36,216.79,-5.57,637.37,649.46,12.09,49.24,58.08,8.84,8.88,4.01,-4.87,88.00,50.04
02-May-21,1512.96,1565.72,52.76,4778.01,4137.20,-640.80,5777.39,5541.82,-235.57,6042.77,5815.57,-227.20,478.76,489.80,11.04,208.88,219.52,10.64,618.39,646.50,28.11,49.24,8.80,-40.44,8.88,4.02,-4.86,89.00,50.03
